4a6e8af094bfc3c23aea120ce31f0b9035643f5106203a08fd4a524a16764165, "5fece7a366dd0bcb27e0acdd594fbc017cd3ddff76fcb9beb57f1721f0c2a838", 01/01/03, 5
c1118638fa61df5fae71ab2edeb85e007744f445243637cb01f62b1d53942333, "2614651ebf5827421c9266ab0b34eee7c2f550c0d3a4635d6e93c75ad40d6910", 01/01/03, 4
df8b3d87e3e619c5ab25265a3ca495e3793177153f3bb3a4f9334dc9dfd61f61, "b4e85f9175c836b3f352d1f9602dc4111ef47e962ff9cab899751be90c06ade5", 01/01/05, 3
1c0c8c41b448e3f78bfc8d57921d4e13fab71d329c56f17c89b95c878fe8f3b3, "4ff509f9de739635ff26bef6c351e30980ee97e4302a24be10c2082c68802827", 01/01/07, 2
d2bca7517df860cf1c9081701629d68dd4ddd2d0566654579bd6f4c077e847a4, "565135d8e3b0d626df4b0a7e7b00e346b820fa4690639ba5a4d8aa833dd74b91", 01/01/11, 3
da799559d42c8926167600dfdb3bc948a61dabd4e8f13bbabd4011f50ad41832, "e90c0a129539f24ba2262ffa31d4f155c72ac16abe6ee9e2792d035cadde3a1a", 01/01/13, 1
687eb0574800c7d4190aa12d64204581b9cee4609de52b7867214e964412b6d0, "2a7193271903f993836f020fa9b4ff0e8e71a3e92bd2114e1ceee17a1e19d27a", 01/01/14, 1
66fff61a3ffef87f58a048ca9fb0f2c971fbdc921f39e154c8cbc45cebac482f, "693b310476ab979a61aa5b6a6bc4c45c4bdd044ddac09e10df9276c60b43e7fb", 01/02/03, 2
44ae8313743507d365dee2adb97f62aba7f116939be7875ada84be2c0e5656d0, "366fa5f333471ca5200adbc47d3c21468905257cb48020d0de6beb41b8faa8dc", 01/02/06, 3
da55520a1ca8e98de041c3957826f363054ee3e504a3de95a703079c7538adf0, "366fa5f333471ca5200adbc47d3c21468905257cb48020d0de6beb41b8faa8dc", 01/02/07, 5
48713d70c80502be62c964306118c2685ea255e9087edad964cea8cfe7d2360b, "7bbe1397936a7afb1f5464981b8aa89b1deb5f9a95d780ed05dac6b14e61293b", 01/02/07, 4
c34d07ab0e70866cf3a23d80a4c1b57ce4a8e2b6610005f9b54d5142cfe91f93, "cc4e94ae979e27744caa7743193e9eaa2d6eb801bb0aa273912bceca163440a3", 01/02/11, 1
2bb7bea7d45275a0a3355f7d54d53e816569f5d8f4e15ac6d02ccefa2d6e839b, "eee73139647c2e75b86cf5d857472ac16f35a9ea804e481d6fabf40afe091440", 01/03/03, 2
5561ae449da934f0c9b1fcdae142cae8ad173045ccb3638110075a4f9ac67413, "d46b46739409350d173bc4951f783740e1a01bd1bfb7a3e34bb58a458d293aa3", 01/03/03, 2
e75e918c2343c8c17089861ce4071ca1f7456590bc62a57498ef3a8b52afd080, "4ace5e845b59f13291cb4841e598591688b3b2e2fb676d220362fde1c9c8ff43", 01/03/05, 4
a4f61ac72fe261cb5bdb43a227ccd2ea018c32424b474d5a0a2124753364272c, "b26078f306d40778122afe302c411f479fdc2c7cc182268480219cab2ca15631", 01/03/15, 1
a6ef03e33a67f7cf6a500884c177d8424b4d9f59ba8821869edb2368960834e4, "366fa5f333471ca5200adbc47d3c21468905257cb48020d0de6beb41b8faa8dc", 01/04/07, 4
2554ee9e9cd92470ed429d20610f7ccb1868d6feecb41a4122ef1bcafa74ea04, "4ace5e845b59f13291cb4841e598591688b3b2e2fb676d220362fde1c9c8ff43", 01/04/12, 5
265a272b2a397c6c0c9b6773a986176906eff857b3a5fde1bd60cf56bdc1bd1a, "d46b46739409350d173bc4951f783740e1a01bd1bfb7a3e34bb58a458d293aa3", 01/05/00, 5
f08583991102251ec147319a554ea13d716c142abf68e1498653f14c81d4e0f0, "693b310476ab979a61aa5b6a6bc4c45c4bdd044ddac09e10df9276c60b43e7fb", 01/05/00, 4
ee694a6c53663a2b047672bf307d46875b42ad0f57e7734ea18509e087cf12a0, "d46b46739409350d173bc4951f783740e1a01bd1bfb7a3e34bb58a458d293aa3", 01/05/09, 1
4eeaaee875c4b614851cd9eca822157e0346b27155d4499482167ce33b244e8c, "366fa5f333471ca5200adbc47d3c21468905257cb48020d0de6beb41b8faa8dc", 01/05/10, 5
39f94f18ca57c773746d541f87f60ed6be86c26287206db7dfc5ca5c7bbb7308, "540607f2e5cccc0df0b94391fb11ee8cb7367e7a0972ef1c1ce3ac859aafc874", 01/05/11, 3
1019604f3bed76b92ff0407a13ac87070ec191f8261f14b3205f3d67d90802e3, "f6047cdad1b76cf9b2bab55d55e76d6c82f39db066361bedb9a13b95ef6cbc33", 01/05/12, 4
da674527f9c1ef3b1cf44a1ab1b698ac64e6df237bb860733ffd9e245a236cae, "5075a4a32efbf80868fb46df14dd6e174c776a64a42b897c0d61f8d10cb91885", 01/05/12, 4
